	subject_id	predicate_id	object_id	subject	object	predicate	value
6646	http://purl.obolibrary.org/obo/OBI_0001319	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000904	cell culture analyte detection bioassay measuring epitope specific interferon-gamma production by T cells	reporter cell line analyte detection bioassay	subClassOf	1
6647	http://purl.obolibrary.org/obo/OBI_1110126	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002075	assay measuring binding of a MHC:ligand complex	MHC ligand assay	subClassOf	1
6648	http://purl.obolibrary.org/obo/OBI_1110126	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring binding of a MHC:ligand complex	assay	subClassOf	1
6649	http://purl.obolibrary.org/obo/OBI_0001391	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110129	assay measuring epitope specific interleukin-12 production by T cells	assay measuring epitope specific cytokine production by T cells	subClassOf	1
6650	http://purl.obolibrary.org/obo/OBI_0001391	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring epitope specific interleukin-12 production by T cells	assay	subClassOf	1
6651	http://purl.obolibrary.org/obo/OBI_0001237	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110129	assay measuring epitope specific interleukin-21 production by T cells	assay measuring epitope specific cytokine production by T cells	subClassOf	1
6652	http://purl.obolibrary.org/obo/OBI_0001237	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring epitope specific interleukin-21 production by T cells	assay	subClassOf	1
6655	http://purl.obolibrary.org/obo/OBI_0003628	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003627	antibody purification of H2-Dd protein complex	antibody purification of mouse MHC class I protein complex	subClassOf	1
6656	http://purl.obolibrary.org/obo/OBI_0003628	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003632	antibody purification of H2-Dd protein complex	antibody purification of H2-Dd protein complex and/or H2-Kd protein complex	subClassOf	1
6657	http://purl.obolibrary.org/obo/OBI_0003128	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	T cell epitope assay	assay	subClassOf	1
6658	http://purl.obolibrary.org/obo/OBI_0003128	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110128	T cell epitope assay	immune epitope assay	subClassOf	1
6661	http://purl.obolibrary.org/obo/OBI_0001652	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001703	immuno staining assay measuring binding of a B cell epitope:antibody complex	assay measuring qualitative binding of a B cell epitope:antibody complex	subClassOf	1
6662	http://purl.obolibrary.org/obo/OBI_0001652	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001632	immuno staining assay measuring binding of a B cell epitope:antibody complex	immuno staining assay	subClassOf	1
6665	http://purl.obolibrary.org/obo/OBI_0001761	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001778	detection of specific nucleic acids with complementary probes assay measuring epitope specific chemokine (C-X-C motif) ligand 16 production by T cells	assay measuring epitope specific chemokine (C-X-C motif) ligand 16 production by T cells	subClassOf	1
6666	http://purl.obolibrary.org/obo/OBI_0001761	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000874	detection of specific nucleic acids with complementary probes assay measuring epitope specific chemokine (C-X-C motif) ligand 16 production by T cells	detection of specific nucleic acid polymers with complementary probes	subClassOf	1
6667	http://purl.obolibrary.org/obo/CHMO_0001688	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0600014	precipitation	material component separation	subClassOf	1
6673	http://purl.obolibrary.org/obo/OBI_0001833	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0600031	ELISPOT assay measuring epitope specific interleukin-17A production by T cells	enzyme-linked immunospot assay	subClassOf	1
6674	http://purl.obolibrary.org/obo/OBI_0001833	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001773	ELISPOT assay measuring epitope specific interleukin-17A production by T cells	assay measuring epitope specific interleukin-17A production by T cells	subClassOf	1
6675	http://purl.obolibrary.org/obo/OBI_0001833	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001354	ELISPOT assay measuring epitope specific interleukin-17A production by T cells	ELISPOT assay measuring epitope specific interleukin-17 production by T cells	subClassOf	1
6676	http://purl.obolibrary.org/obo/OBI_0001839	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001280	intracellular cytokine staining assay measuring epitope specific interleukin-16 production by T cells	assay measuring epitope specific interleukin-16 production by T cells	subClassOf	1
6677	http://purl.obolibrary.org/obo/OBI_0001839	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000916	intracellular cytokine staining assay measuring epitope specific interleukin-16 production by T cells	flow cytometry assay	subClassOf	1
6678	http://purl.obolibrary.org/obo/OBI_0200077	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200171	gating	partitioning data transformation	subClassOf	1
6679	http://purl.obolibrary.org/obo/OBI_0200077	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200182	gating	data vector reduction data transformation	subClassOf	1
6687	http://purl.obolibrary.org/obo/OBI_0001830	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0600031	ELISPOT assay measuring epitope specific interleukin-17F production by T cells	enzyme-linked immunospot assay	subClassOf	1
6688	http://purl.obolibrary.org/obo/OBI_0001830	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001354	ELISPOT assay measuring epitope specific interleukin-17F production by T cells	ELISPOT assay measuring epitope specific interleukin-17 production by T cells	subClassOf	1
6689	http://purl.obolibrary.org/obo/OBI_0001830	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001772	ELISPOT assay measuring epitope specific interleukin-17F production by T cells	assay measuring epitope specific interleukin-17F production by T cells	subClassOf	1
6690	http://purl.obolibrary.org/obo/OBI_0002958	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000615	SWATH-MS protein profiling assay	protein expression profiling assay	subClassOf	1
6691	http://purl.obolibrary.org/obo/OBI_0003372	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110129	assay measuring epitope specific lymphotactin production by T cells	assay measuring epitope specific cytokine production by T cells	subClassOf	1
6692	http://purl.obolibrary.org/obo/OBI_0003372	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring epitope specific lymphotactin production by T cells	assay	subClassOf	1
6694	http://purl.obolibrary.org/obo/OBI_0200028	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/APOLLO_SV_00000796	quantile transformation	dataset creating	subClassOf	1
6695	http://purl.obolibrary.org/obo/OBI_0200028	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200169	quantile transformation	normalization data transformation	subClassOf	1
6696	http://purl.obolibrary.org/obo/OBI_0200028	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200181	quantile transformation	center calculation data transformation	subClassOf	1
6702	http://purl.obolibrary.org/obo/OBI_0000341	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000094	histological sample preparation	material processing	subClassOf	1
6703	http://purl.obolibrary.org/obo/OBI_0000341	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000659	histological sample preparation	specimen collection process	subClassOf	1
6705	http://purl.obolibrary.org/obo/OBI_0002056	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110129	assay measuring epitope specific chemokine (C-C motif) ligand 17 production by T cells	assay measuring epitope specific cytokine production by T cells	subClassOf	1
6706	http://purl.obolibrary.org/obo/OBI_0002056	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring epitope specific chemokine (C-C motif) ligand 17 production by T cells	assay	subClassOf	1
6717	http://purl.obolibrary.org/obo/OBI_2100022	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_2100023	albumin assay	protein assay	subClassOf	1
6718	http://purl.obolibrary.org/obo/OBI_2100022	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000443	albumin assay	analyte assay	subClassOf	1
6720	http://purl.obolibrary.org/obo/OBI_0000793	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000822	double blind study execution	single blind study execution	subClassOf	1
6721	http://purl.obolibrary.org/obo/OBI_0000793	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000826	double blind study execution	treatment portion of study execution	subClassOf	1
6723	http://purl.obolibrary.org/obo/OBI_0002638	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001710	in vivo assay measuring B cell epitope specific protection from challenge resulting from adoptive transfer of epitope specific antibodies or B cells	in vivo assay measuring B cell epitope specific protection from challenge	subClassOf	1
6724	http://purl.obolibrary.org/obo/OBI_0002638	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001184	in vivo assay measuring B cell epitope specific protection from challenge resulting from adoptive transfer of epitope specific antibodies or B cells	epitope protection experiment	subClassOf	1
6725	http://purl.obolibrary.org/obo/OBI_0002638	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002677	in vivo assay measuring B cell epitope specific protection from challenge resulting from adoptive transfer of epitope specific antibodies or B cells	in vivo assay measuring a B cell epitope specific response after adoptive transfer of epitope specific antibodies or B cells	subClassOf	1
6727	http://purl.obolibrary.org/obo/OBI_0002726	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002696	insecticide resistance by PCR-RFLP assay	insecticide resistance by monitoring known mutations assay	subClassOf	1
6728	http://purl.obolibrary.org/obo/OBI_0002726	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000459	insecticide resistance by PCR-RFLP assay	polymerase chain reaction assay	subClassOf	1
6729	http://purl.obolibrary.org/obo/OBI_0001393	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001985	comparative genomic hybridization by array assay	microarray assay	subClassOf	1
6730	http://purl.obolibrary.org/obo/OBI_0001393	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000435	comparative genomic hybridization by array assay	genotyping assay	subClassOf	1
6732	http://purl.obolibrary.org/obo/OBI_0001215	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000916	intracellular material detection assay measuring epitope specific perforin release	flow cytometry assay	subClassOf	1
6733	http://purl.obolibrary.org/obo/OBI_0001215	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001497	intracellular material detection assay measuring epitope specific perforin release	assay measuring epitope specific perforin release by T cells	subClassOf	1
6740	http://purl.obolibrary.org/obo/OBI_0003284	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002649	umbilical cord blood microbiology assay	blood microbiology assay	subClassOf	1
6741	http://purl.obolibrary.org/obo/OBI_0003284	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003238	umbilical cord blood microbiology assay	umbilical cord blood assay	subClassOf	1
6745	http://purl.obolibrary.org/obo/OBI_0000701	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/APOLLO_SV_00000796	self-organizing map	dataset creating	subClassOf	1
6746	http://purl.obolibrary.org/obo/OBI_0000701	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200175	self-organizing map	class discovery data transformation	subClassOf	1
6751	http://purl.obolibrary.org/obo/OBI_0001724	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001703	viral hemagglutination inhibition assay measuring binding of a B cell epitope:antibody complex	assay measuring qualitative binding of a B cell epitope:antibody complex	subClassOf	1
6752	http://purl.obolibrary.org/obo/OBI_0001724	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000875	viral hemagglutination inhibition assay measuring binding of a B cell epitope:antibody complex	viral hemagglutination inhibition assay	subClassOf	1
6753	http://purl.obolibrary.org/obo/OBI_0003045	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000459	parasite detection by PCR assay	polymerase chain reaction assay	subClassOf	1
6754	http://purl.obolibrary.org/obo/OBI_0003045	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003038	parasite detection by PCR assay	parasite detection assay	subClassOf	1
6757	http://purl.obolibrary.org/obo/OBI_0000727	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/APOLLO_SV_00000796	k-nearest neighbors	dataset creating	subClassOf	1
6758	http://purl.obolibrary.org/obo/OBI_0000727	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200171	k-nearest neighbors	partitioning data transformation	subClassOf	1
6759	http://purl.obolibrary.org/obo/OBI_0000727	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200175	k-nearest neighbors	class discovery data transformation	subClassOf	1
6762	http://purl.obolibrary.org/obo/OBI_0001645	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001703	calorimetry assay measuring binding of a B cell epitope:antibody complex	assay measuring qualitative binding of a B cell epitope:antibody complex	subClassOf	1
6763	http://purl.obolibrary.org/obo/OBI_0001645	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001634	calorimetry assay measuring binding of a B cell epitope:antibody complex	calorimetric binding assay	subClassOf	1
6766	http://purl.obolibrary.org/obo/OBI_0001801	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001218	detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-8 production by T cells	assay measuring epitope specific interleukin-8 production by T cells	subClassOf	1
6767	http://purl.obolibrary.org/obo/OBI_0001801	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000874	detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-8 production by T cells	detection of specific nucleic acid polymers with complementary probes	subClassOf	1
6768	http://purl.obolibrary.org/obo/OBI_0001484	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring T cell epitope specific in vivo activity	assay	subClassOf	1
6769	http://purl.obolibrary.org/obo/OBI_0001484	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002055	assay measuring T cell epitope specific in vivo activity	assay measuring biological activity resulting from T cell epitope:MHC:TCR binding	subClassOf	1
6770	http://purl.obolibrary.org/obo/OBI_0100058	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000047	xenograft	processed material	subClassOf	1
6771	http://purl.obolibrary.org/obo/OBI_0003466	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001710	in vivo assay measuring B cell epitope specific protection from tumor challenge	in vivo assay measuring B cell epitope specific protection from challenge	subClassOf	1
6772	http://purl.obolibrary.org/obo/OBI_0003466	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001183	in vivo assay measuring B cell epitope specific protection from tumor challenge	epitope protection from tumor challenge experiment	subClassOf	1
6774	http://purl.obolibrary.org/obo/OBI_0001459	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110129	assay measuring epitope specific chemokine (C-X-C motif) ligand 9 production by T cells	assay measuring epitope specific cytokine production by T cells	subClassOf	1
6775	http://purl.obolibrary.org/obo/OBI_0001459	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring epitope specific chemokine (C-X-C motif) ligand 9 production by T cells	assay	subClassOf	1
6776	http://purl.obolibrary.org/obo/OBI_0002670	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002676	assay measuring epitope specific helper T cell enhancement of a T cell mediated immune response resulting from the adoptive transfer of epitope specific T cells	in vivo assay measuring a T cell epitope specific response after adoptive transfer of epitope specific T cells	subClassOf	1
6777	http://purl.obolibrary.org/obo/OBI_0002670	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring epitope specific helper T cell enhancement of a T cell mediated immune response resulting from the adoptive transfer of epitope specific T cells	assay	subClassOf	1
6778	http://purl.obolibrary.org/obo/OBI_0002670	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001263	assay measuring epitope specific helper T cell enhancement of a T cell mediated immune response resulting from the adoptive transfer of epitope specific T cells	in vivo assay measuring epitope specific helper T cell enhancement of a T cell mediated immune response	subClassOf	1
6779	http://purl.obolibrary.org/obo/OBI_0001317	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000916	flow cytometry assay measuring cell-cell binding of a T cell epitope:MHC:TCR complex	flow cytometry assay	subClassOf	1
6780	http://purl.obolibrary.org/obo/OBI_0001317	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110124	flow cytometry assay measuring cell-cell binding of a T cell epitope:MHC:TCR complex	assay measuring qualitative binding of a T cell epitope:MHC:TCR complex	subClassOf	1
6783	http://purl.obolibrary.org/obo/OBI_0001767	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001775	detection of specific nucleic acids with complementary probes assay measuring epitope specific chemokine (C-C motif) ligand 19 production by T cells	assay measuring epitope specific chemokine (C-C motif) ligand 19 production by T cells	subClassOf	1
6784	http://purl.obolibrary.org/obo/OBI_0001767	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000874	detection of specific nucleic acids with complementary probes assay measuring epitope specific chemokine (C-C motif) ligand 19 production by T cells	detection of specific nucleic acid polymers with complementary probes	subClassOf	1
6787	http://purl.obolibrary.org/obo/OBI_0200113	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/APOLLO_SV_00000796	similarity calculation	dataset creating	subClassOf	1
6788	http://purl.obolibrary.org/obo/OBI_0200113	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0200175	similarity calculation	class discovery data transformation	subClassOf	1
6789	http://purl.obolibrary.org/obo/OBI_0200113	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000663	similarity calculation	class prediction data transformation	subClassOf	1
6797	http://purl.obolibrary.org/obo/OBI_0002169	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/MMO_0000459	ChIP-qPCR assay	polymerase chain reaction assay	subClassOf	1
6798	http://purl.obolibrary.org/obo/OBI_0002169	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001954	ChIP-qPCR assay	ChIP assay	subClassOf	1
6800	http://purl.obolibrary.org/obo/OBI_0001389	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001451	detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-6 production by T cells	assay measuring epitope specific interleukin-6 production by T cells	subClassOf	1
6801	http://purl.obolibrary.org/obo/OBI_0001389	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000874	detection of specific nucleic acids with complementary probes assay measuring epitope specific interleukin-6 production by T cells	detection of specific nucleic acid polymers with complementary probes	subClassOf	1
6802	http://purl.obolibrary.org/obo/OBI_0001333	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110129	assay measuring epitope specific macrophage inflammatory protein-1 alpha production by T cells	assay measuring epitope specific cytokine production by T cells	subClassOf	1
6803	http://purl.obolibrary.org/obo/OBI_0001333	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring epitope specific macrophage inflammatory protein-1 alpha production by T cells	assay	subClassOf	1
6805	http://purl.obolibrary.org/obo/OBI_0001745	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0600031	ELISPOT assay measuring epitope specific interleukin-1 alpha production by T cells	enzyme-linked immunospot assay	subClassOf	1
6806	http://purl.obolibrary.org/obo/OBI_0001745	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001388	ELISPOT assay measuring epitope specific interleukin-1 alpha production by T cells	assay measuring epitope specific interleukin-1 alpha production by T cells	subClassOf	1
6812	http://purl.obolibrary.org/obo/OBI_0001694	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001178	in vivo assay measuring B cell epitope specific induction of hypersensitivity	efficacy of epitope intervention experiment	subClassOf	1
6813	http://purl.obolibrary.org/obo/OBI_0001694	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001698	in vivo assay measuring B cell epitope specific induction of hypersensitivity	assay measuring B cell epitope specific in vivo activity	subClassOf	1
6814	http://purl.obolibrary.org/obo/OBI_1110127	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring binding of a B cell epitope:antibody complex	assay	subClassOf	1
6815	http://purl.obolibrary.org/obo/OBI_1110127	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003127	assay measuring binding of a B cell epitope:antibody complex	B cell epitope assay	subClassOf	1
6826	http://purl.obolibrary.org/obo/OBI_0001218	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_1110129	assay measuring epitope specific interleukin-8 production by T cells	assay measuring epitope specific cytokine production by T cells	subClassOf	1
6827	http://purl.obolibrary.org/obo/OBI_0001218	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring epitope specific interleukin-8 production by T cells	assay	subClassOf	1
6831	http://purl.obolibrary.org/obo/OBI_1110180	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002071	3H-thymidine assay measuring epitope specific proliferation of T cells	in vitro assay measuring epitope specific proliferation of T cells	subClassOf	1
6832	http://purl.obolibrary.org/obo/OBI_1110180	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000669	3H-thymidine assay measuring epitope specific proliferation of T cells	tritiated thymidine incorporation assay	subClassOf	1
6836	http://purl.obolibrary.org/obo/OBI_0002597	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0600047	chromosome conformation capture sequencing assay	sequencing assay	subClassOf	1
6837	http://purl.obolibrary.org/obo/OBI_0002597	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002458	chromosome conformation capture sequencing assay	chromosome conformation capture-on-chip assay	subClassOf	1
6838	http://purl.obolibrary.org/obo/OBI_0001651	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001703	plasmon resonance assay measuring binding of a B cell epitope:antibody complex	assay measuring qualitative binding of a B cell epitope:antibody complex	subClassOf	1
6839	http://purl.obolibrary.org/obo/OBI_0001651	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000923	plasmon resonance assay measuring binding of a B cell epitope:antibody complex	surface plasmon resonance binding assay	subClassOf	1
6840	http://purl.obolibrary.org/obo/OBI_0001266	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000634	DNA methylation profiling by high throughput sequencing assay	DNA methylation profiling assay	subClassOf	1
6841	http://purl.obolibrary.org/obo/CHMO_0000102	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0002119	optical microscopy	microscopy assay	subClassOf	1
6845	http://purl.obolibrary.org/obo/OBI_0001810	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001269	assay measuring epitope specific granulysin release by T cells	assay measuring epitope specific cytotoxic T cell degranulation	subClassOf	1
6846	http://purl.obolibrary.org/obo/OBI_0001810	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	assay measuring epitope specific granulysin release by T cells	assay	subClassOf	1
6849	http://purl.obolibrary.org/obo/OBI_0001609	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000916	intracellular cytokine staining assay measuring epitope specific interleukin-8 production by T cells	flow cytometry assay	subClassOf	1
6850	http://purl.obolibrary.org/obo/OBI_0001609	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001218	intracellular cytokine staining assay measuring epitope specific interleukin-8 production by T cells	assay measuring epitope specific interleukin-8 production by T cells	subClassOf	1
6851	http://purl.obolibrary.org/obo/OBI_0001747	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0001388	cytometric bead array assay measuring epitope specific interleukin-1 alpha production by T cells	assay measuring epitope specific interleukin-1 alpha production by T cells	subClassOf	1
6852	http://purl.obolibrary.org/obo/OBI_0001747	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003115	cytometric bead array assay measuring epitope specific interleukin-1 alpha production by T cells	antigen detection by cytometric bead array assay	subClassOf	1
6853	http://purl.obolibrary.org/obo/OBI_0001999	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0003128	3D molecular structure determination assay of a T cell epitope:MHC:TCR complex	T cell epitope assay	subClassOf	1
6854	http://purl.obolibrary.org/obo/OBI_0001999	http://www.w3.org/2000/01/rdf-schema#subClassOf	http://purl.obolibrary.org/obo/OBI_0000070	3D molecular structure determination assay of a T cell epitope:MHC:TCR complex	assay	subClassOf	1
